group,hash,group_size,file_name,relative_path,all_duplicate_files_in_group
71,4a77d24bf790b60a39fdc217f4b7c965,2,Normal(197).jpg,data/raw/ECG_Normal/Normal(197).jpg,data/raw/ECG_Normal/Normal(197).jpg | data/raw/ECG_Normal/Normal(55).jpg
71,4a77d24bf790b60a39fdc217f4b7c965,2,Normal(55).jpg,data/raw/ECG_Normal/Normal(55).jpg,data/raw/ECG_Normal/Normal(197).jpg | data/raw/ECG_Normal/Normal(55).jpg
72,4adcd32892713c76e95efe785a00f55d,8,MI(116).jpg,data/raw/ECG_MI/MI(116).jpg,data/raw/ECG_MI/MI(116).jpg | data/raw/ECG_MI/MI(146).jpg | data/raw/ECG_MI/MI(176).jpg | data/raw/ECG_MI/MI(206).jpg | data/raw/ECG_MI/MI(236).jpg | data/raw/ECG_MI/MI(26).jpg | data/raw/ECG_MI/MI(56).jpg | data/raw/ECG_MI/MI(86).jpg
72,4adcd32892713c76e95efe785a00f55d,8,MI(146).jpg,data/raw/ECG_MI/MI(146).jpg,data/raw/ECG_MI/MI(116).jpg | data/raw/ECG_MI/MI(146).jpg | data/raw/ECG_MI/MI(176).jpg | data/raw/ECG_MI/MI(206).jpg | data/raw/ECG_MI/MI(236).jpg | data/raw/ECG_MI/MI(26).jpg | data/raw/ECG_MI/MI(56).jpg | data/raw/ECG_MI/MI(86).jpg
72,4adcd32892713c76e95efe785a00f55d,8,MI(176).jpg,data/raw/ECG_MI/MI(176).jpg,data/raw/ECG_MI/MI(116).jpg | data/raw/ECG_MI/MI(146).jpg | data/raw/ECG_MI/MI(176).jpg | data/raw/ECG_MI/MI(206).jpg | data/raw/ECG_MI/MI(236).jpg | data/raw/ECG_MI/MI(26).jpg | data/raw/ECG_MI/MI(56).jpg | data/raw/ECG_MI/MI(86).jpg
72,4adcd32892713c76e95efe785a00f55d,8,MI(206).jpg,data/raw/ECG_MI/MI(206).jpg,data/raw/ECG_MI/MI(116).jpg | data/raw/ECG_MI/MI(146).jpg | data/raw/ECG_MI/MI(176).jpg | data/raw/ECG_MI/MI(206).jpg | data/raw/ECG_MI/MI(236).jpg | data/raw/ECG_MI/MI(26).jpg | data/raw/ECG_MI/MI(56).jpg | data/raw/ECG_MI/MI(86).jpg
72,4adcd32892713c76e95efe785a00f55d,8,MI(236).jpg,data/raw/ECG_MI/MI(236).jpg,data/raw/ECG_MI/MI(116).jpg | data/raw/ECG_MI/MI(146).jpg | data/raw/ECG_MI/MI(176).jpg | data/raw/ECG_MI/MI(206).jpg | data/raw/ECG_MI/MI(236).jpg | data/raw/ECG_MI/MI(26).jpg | data/raw/ECG_MI/MI(56).jpg | data/raw/ECG_MI/MI(86).jpg
72,4adcd32892713c76e95efe785a00f55d,8,MI(26).jpg,data/raw/ECG_MI/MI(26).jpg,data/raw/ECG_MI/MI(116).jpg | data/raw/ECG_MI/MI(146).jpg | data/raw/ECG_MI/MI(176).jpg | data/raw/ECG_MI/MI(206).jpg | data/raw/ECG_MI/MI(236).jpg | data/raw/ECG_MI/MI(26).jpg | data/raw/ECG_MI/MI(56).jpg | data/raw/ECG_MI/MI(86).jpg
72,4adcd32892713c76e95efe785a00f55d,8,MI(56).jpg,data/raw/ECG_MI/MI(56).jpg,data/raw/ECG_MI/MI(116).jpg | data/raw/ECG_MI/MI(146).jpg | data/raw/ECG_MI/MI(176).jpg | data/raw/ECG_MI/MI(206).jpg | data/raw/ECG_MI/MI(236).jpg | data/raw/ECG_MI/MI(26).jpg | data/raw/ECG_MI/MI(56).jpg | data/raw/ECG_MI/MI(86).jpg
72,4adcd32892713c76e95efe785a00f55d,8,MI(86).jpg,data/raw/ECG_MI/MI(86).jpg,data/raw/ECG_MI/MI(116).jpg | data/raw/ECG_MI/MI(146).jpg | data/raw/ECG_MI/MI(176).jpg | data/raw/ECG_MI/MI(206).jpg | data/raw/ECG_MI/MI(236).jpg | data/raw/ECG_MI/MI(26).jpg | data/raw/ECG_MI/MI(56).jpg | data/raw/ECG_MI/MI(86).jpg
73,4c3dc554397c7fc6c2173c69e738c4fd,2,Normal(236).jpg,data/raw/ECG_Normal/Normal(236).jpg,data/raw/ECG_Normal/Normal(236).jpg | data/raw/ECG_Normal/Normal(94).jpg
73,4c3dc554397c7fc6c2173c69e738c4fd,2,Normal(94).jpg,data/raw/ECG_Normal/Normal(94).jpg,data/raw/ECG_Normal/Normal(236).jpg | data/raw/ECG_Normal/Normal(94).jpg
74,4c7e5f3258ad5e25489473a0df56e947,2,PMI(128).jpg,data/raw/ECG_HistoryMI/PMI(128).jpg,data/raw/ECG_HistoryMI/PMI(128).jpg | data/raw/ECG_HistoryMI/PMI(42).jpg
74,4c7e5f3258ad5e25489473a0df56e947,2,PMI(42).jpg,data/raw/ECG_HistoryMI/PMI(42).jpg,data/raw/ECG_HistoryMI/PMI(128).jpg | data/raw/ECG_HistoryMI/PMI(42).jpg
75,4d67348455729e70e0963e38930ca275,2,Normal(119).jpg,data/raw/ECG_Normal/Normal(119).jpg,data/raw/ECG_Normal/Normal(119).jpg | data/raw/ECG_Normal/Normal(261).jpg
75,4d67348455729e70e0963e38930ca275,2,Normal(261).jpg,data/raw/ECG_Normal/Normal(261).jpg,data/raw/ECG_Normal/Normal(119).jpg | data/raw/ECG_Normal/Normal(261).jpg
76,4dacf9629d13c5810c1c9df9c96464c6,2,Normal(219).jpg,data/raw/ECG_Normal/Normal(219).jpg,data/raw/ECG_Normal/Normal(219).jpg | data/raw/ECG_Normal/Normal(77).jpg
76,4dacf9629d13c5810c1c9df9c96464c6,2,Normal(77).jpg,data/raw/ECG_Normal/Normal(77).jpg,data/raw/ECG_Normal/Normal(219).jpg | data/raw/ECG_Normal/Normal(77).jpg
77,4df9af3adc56dda41f63521072fd7735,2,PMI(140).jpg,data/raw/ECG_HistoryMI/PMI(140).jpg,data/raw/ECG_HistoryMI/PMI(140).jpg | data/raw/ECG_HistoryMI/PMI(54).jpg
77,4df9af3adc56dda41f63521072fd7735,2,PMI(54).jpg,data/raw/ECG_HistoryMI/PMI(54).jpg,data/raw/ECG_HistoryMI/PMI(140).jpg | data/raw/ECG_HistoryMI/PMI(54).jpg
78,4f1876693f20812583730f64b5f87ae4,2,PMI(147).jpg,data/raw/ECG_HistoryMI/PMI(147).jpg,data/raw/ECG_HistoryMI/PMI(147).jpg | data/raw/ECG_HistoryMI/PMI(61).jpg
78,4f1876693f20812583730f64b5f87ae4,2,PMI(61).jpg,data/raw/ECG_HistoryMI/PMI(61).jpg,data/raw/ECG_HistoryMI/PMI(147).jpg | data/raw/ECG_HistoryMI/PMI(61).jpg
79,4fd91427eb1b06d6b990d4387734f04a,2,PMI(2).jpg,data/raw/ECG_HistoryMI/PMI(2).jpg,data/raw/ECG_HistoryMI/PMI(2).jpg | data/raw/ECG_HistoryMI/PMI(88).jpg
79,4fd91427eb1b06d6b990d4387734f04a,2,PMI(88).jpg,data/raw/ECG_HistoryMI/PMI(88).jpg,data/raw/ECG_HistoryMI/PMI(2).jpg | data/raw/ECG_HistoryMI/PMI(88).jpg
80,4fe39b9643b3c6478e71510a7e494fd1,2,PMI(130).jpg,data/raw/ECG_HistoryMI/PMI(130).jpg,data/raw/ECG_HistoryMI/PMI(130).jpg | data/raw/ECG_HistoryMI/PMI(44).jpg
80,4fe39b9643b3c6478e71510a7e494fd1,2,PMI(44).jpg,data/raw/ECG_HistoryMI/PMI(44).jpg,data/raw/ECG_HistoryMI/PMI(130).jpg | data/raw/ECG_HistoryMI/PMI(44).jpg
81,5142a7db4cf9ae530e254e33bce2d247,2,Normal(112).jpg,data/raw/ECG_Normal/Normal(112).jpg,data/raw/ECG_Normal/Normal(112).jpg | data/raw/ECG_Normal/Normal(254).jpg
81,5142a7db4cf9ae530e254e33bce2d247,2,Normal(254).jpg,data/raw/ECG_Normal/Normal(254).jpg,data/raw/ECG_Normal/Normal(112).jpg | data/raw/ECG_Normal/Normal(254).jpg
82,5322d0a46e003682a92b83f7e86eb0b2,2,PMI(143).jpg,data/raw/ECG_HistoryMI/PMI(143).jpg,data/raw/ECG_HistoryMI/PMI(143).jpg | data/raw/ECG_HistoryMI/PMI(57).jpg
82,5322d0a46e003682a92b83f7e86eb0b2,2,PMI(57).jpg,data/raw/ECG_HistoryMI/PMI(57).jpg,data/raw/ECG_HistoryMI/PMI(143).jpg | data/raw/ECG_HistoryMI/PMI(57).jpg
83,547190cf8baba32c216385669983dbf0,2,Normal(141).jpg,data/raw/ECG_Normal/Normal(141).jpg,data/raw/ECG_Normal/Normal(141).jpg | data/raw/ECG_Normal/Normal(283).jpg
83,547190cf8baba32c216385669983dbf0,2,Normal(283).jpg,data/raw/ECG_Normal/Normal(283).jpg,data/raw/ECG_Normal/Normal(141).jpg | data/raw/ECG_Normal/Normal(283).jpg
84,5671b390fdbcbd6874405974a4e043f2,2,PMI(104).jpg,data/raw/ECG_HistoryMI/PMI(104).jpg,data/raw/ECG_HistoryMI/PMI(104).jpg | data/raw/ECG_HistoryMI/PMI(18).jpg
84,5671b390fdbcbd6874405974a4e043f2,2,PMI(18).jpg,data/raw/ECG_HistoryMI/PMI(18).jpg,data/raw/ECG_HistoryMI/PMI(104).jpg | data/raw/ECG_HistoryMI/PMI(18).jpg
85,59610aef0e3d90b09e538464a3f74332,2,PMI(124).jpg,data/raw/ECG_HistoryMI/PMI(124).jpg,data/raw/ECG_HistoryMI/PMI(124).jpg | data/raw/ECG_HistoryMI/PMI(38).jpg
85,59610aef0e3d90b09e538464a3f74332,2,PMI(38).jpg,data/raw/ECG_HistoryMI/PMI(38).jpg,data/raw/ECG_HistoryMI/PMI(124).jpg | data/raw/ECG_HistoryMI/PMI(38).jpg
86,5defaaef1212836cd8ed7e7b4a1086ec,2,Normal(202).jpg,data/raw/ECG_Normal/Normal(202).jpg,data/raw/ECG_Normal/Normal(202).jpg | data/raw/ECG_Normal/Normal(60).jpg
86,5defaaef1212836cd8ed7e7b4a1086ec,2,Normal(60).jpg,data/raw/ECG_Normal/Normal(60).jpg,data/raw/ECG_Normal/Normal(202).jpg | data/raw/ECG_Normal/Normal(60).jpg
87,6141f0885f61fe8c43234963894ec9ff,2,Normal(220).jpg,data/raw/ECG_Normal/Normal(220).jpg,data/raw/ECG_Normal/Normal(220).jpg | data/raw/ECG_Normal/Normal(78).jpg
87,6141f0885f61fe8c43234963894ec9ff,2,Normal(78).jpg,data/raw/ECG_Normal/Normal(78).jpg,data/raw/ECG_Normal/Normal(220).jpg | data/raw/ECG_Normal/Normal(78).jpg
88,626931b9a2eecc9cea620dd50dfa81c3,2,Normal(121).jpg,data/raw/ECG_Normal/Normal(121).jpg,data/raw/ECG_Normal/Normal(121).jpg | data/raw/ECG_Normal/Normal(263).jpg
88,626931b9a2eecc9cea620dd50dfa81c3,2,Normal(263).jpg,data/raw/ECG_Normal/Normal(263).jpg,data/raw/ECG_Normal/Normal(121).jpg | data/raw/ECG_Normal/Normal(263).jpg
89,632c312cc31020cb00114b8b0c1f260b,2,Normal(185).jpg,data/raw/ECG_Normal/Normal(185).jpg,data/raw/ECG_Normal/Normal(185).jpg | data/raw/ECG_Normal/Normal(43).jpg
89,632c312cc31020cb00114b8b0c1f260b,2,Normal(43).jpg,data/raw/ECG_Normal/Normal(43).jpg,data/raw/ECG_Normal/Normal(185).jpg | data/raw/ECG_Normal/Normal(43).jpg
90,646047690c859e81251539f56f7e26c8,2,Normal(126).jpg,data/raw/ECG_Normal/Normal(126).jpg,data/raw/ECG_Normal/Normal(126).jpg | data/raw/ECG_Normal/Normal(268).jpg
90,646047690c859e81251539f56f7e26c8,2,Normal(268).jpg,data/raw/ECG_Normal/Normal(268).jpg,data/raw/ECG_Normal/Normal(126).jpg | data/raw/ECG_Normal/Normal(268).jpg
91,64a7f0685575bc12397aa2972b04b22a,2,PMI(153).jpg,data/raw/ECG_HistoryMI/PMI(153).jpg,data/raw/ECG_HistoryMI/PMI(153).jpg | data/raw/ECG_HistoryMI/PMI(67).jpg
91,64a7f0685575bc12397aa2972b04b22a,2,PMI(67).jpg,data/raw/ECG_HistoryMI/PMI(67).jpg,data/raw/ECG_HistoryMI/PMI(153).jpg | data/raw/ECG_HistoryMI/PMI(67).jpg
92,651cf81b3f73752840c3f53ad7ff8c5d,2,Normal(139).jpg,data/raw/ECG_Normal/Normal(139).jpg,data/raw/ECG_Normal/Normal(139).jpg | data/raw/ECG_Normal/Normal(281).jpg
92,651cf81b3f73752840c3f53ad7ff8c5d,2,Normal(281).jpg,data/raw/ECG_Normal/Normal(281).jpg,data/raw/ECG_Normal/Normal(139).jpg | data/raw/ECG_Normal/Normal(281).jpg
93,6545601aa76f6ddb5a9214caaba0250b,2,Normal(113).jpg,data/raw/ECG_Normal/Normal(113).jpg,data/raw/ECG_Normal/Normal(113).jpg | data/raw/ECG_Normal/Normal(255).jpg
93,6545601aa76f6ddb5a9214caaba0250b,2,Normal(255).jpg,data/raw/ECG_Normal/Normal(255).jpg,data/raw/ECG_Normal/Normal(113).jpg | data/raw/ECG_Normal/Normal(255).jpg
94,65ea05bb0560135565fdc8267247cf11,2,Normal(11).jpg,data/raw/ECG_Normal/Normal(11).jpg,data/raw/ECG_Normal/Normal(11).jpg | data/raw/ECG_Normal/Normal(153).jpg
94,65ea05bb0560135565fdc8267247cf11,2,Normal(153).jpg,data/raw/ECG_Normal/Normal(153).jpg,data/raw/ECG_Normal/Normal(11).jpg | data/raw/ECG_Normal/Normal(153).jpg
95,667da86d8978b768815b3c0ee56aa2b9,2,PMI(100).jpg,data/raw/ECG_HistoryMI/PMI(100).jpg,data/raw/ECG_HistoryMI/PMI(100).jpg | data/raw/ECG_HistoryMI/PMI(14).jpg
95,667da86d8978b768815b3c0ee56aa2b9,2,PMI(14).jpg,data/raw/ECG_HistoryMI/PMI(14).jpg,data/raw/ECG_HistoryMI/PMI(100).jpg | data/raw/ECG_HistoryMI/PMI(14).jpg
96,66f577a28d75cebade6afbdb909048d1,8,MI(114).jpg,data/raw/ECG_MI/MI(114).jpg,data/raw/ECG_MI/MI(114).jpg | data/raw/ECG_MI/MI(144).jpg | data/raw/ECG_MI/MI(174).jpg | data/raw/ECG_MI/MI(204).jpg | data/raw/ECG_MI/MI(234).jpg | data/raw/ECG_MI/MI(24).jpg | data/raw/ECG_MI/MI(54).jpg | data/raw/ECG_MI/MI(84).jpg
96,66f577a28d75cebade6afbdb909048d1,8,MI(144).jpg,data/raw/ECG_MI/MI(144).jpg,data/raw/ECG_MI/MI(114).jpg | data/raw/ECG_MI/MI(144).jpg | data/raw/ECG_MI/MI(174).jpg | data/raw/ECG_MI/MI(204).jpg | data/raw/ECG_MI/MI(234).jpg | data/raw/ECG_MI/MI(24).jpg | data/raw/ECG_MI/MI(54).jpg | data/raw/ECG_MI/MI(84).jpg
96,66f577a28d75cebade6afbdb909048d1,8,MI(174).jpg,data/raw/ECG_MI/MI(174).jpg,data/raw/ECG_MI/MI(114).jpg | data/raw/ECG_MI/MI(144).jpg | data/raw/ECG_MI/MI(174).jpg | data/raw/ECG_MI/MI(204).jpg | data/raw/ECG_MI/MI(234).jpg | data/raw/ECG_MI/MI(24).jpg | data/raw/ECG_MI/MI(54).jpg | data/raw/ECG_MI/MI(84).jpg
96,66f577a28d75cebade6afbdb909048d1,8,MI(204).jpg,data/raw/ECG_MI/MI(204).jpg,data/raw/ECG_MI/MI(114).jpg | data/raw/ECG_MI/MI(144).jpg | data/raw/ECG_MI/MI(174).jpg | data/raw/ECG_MI/MI(204).jpg | data/raw/ECG_MI/MI(234).jpg | data/raw/ECG_MI/MI(24).jpg | data/raw/ECG_MI/MI(54).jpg | data/raw/ECG_MI/MI(84).jpg
96,66f577a28d75cebade6afbdb909048d1,8,MI(234).jpg,data/raw/ECG_MI/MI(234).jpg,data/raw/ECG_MI/MI(114).jpg | data/raw/ECG_MI/MI(144).jpg | data/raw/ECG_MI/MI(174).jpg | data/raw/ECG_MI/MI(204).jpg | data/raw/ECG_MI/MI(234).jpg | data/raw/ECG_MI/MI(24).jpg | data/raw/ECG_MI/MI(54).jpg | data/raw/ECG_MI/MI(84).jpg
96,66f577a28d75cebade6afbdb909048d1,8,MI(24).jpg,data/raw/ECG_MI/MI(24).jpg,data/raw/ECG_MI/MI(114).jpg | data/raw/ECG_MI/MI(144).jpg | data/raw/ECG_MI/MI(174).jpg | data/raw/ECG_MI/MI(204).jpg | data/raw/ECG_MI/MI(234).jpg | data/raw/ECG_MI/MI(24).jpg | data/raw/ECG_MI/MI(54).jpg | data/raw/ECG_MI/MI(84).jpg
96,66f577a28d75cebade6afbdb909048d1,8,MI(54).jpg,data/raw/ECG_MI/MI(54).jpg,data/raw/ECG_MI/MI(114).jpg | data/raw/ECG_MI/MI(144).jpg | data/raw/ECG_MI/MI(174).jpg | data/raw/ECG_MI/MI(204).jpg | data/raw/ECG_MI/MI(234).jpg | data/raw/ECG_MI/MI(24).jpg | data/raw/ECG_MI/MI(54).jpg | data/raw/ECG_MI/MI(84).jpg
96,66f577a28d75cebade6afbdb909048d1,8,MI(84).jpg,data/raw/ECG_MI/MI(84).jpg,data/raw/ECG_MI/MI(114).jpg | data/raw/ECG_MI/MI(144).jpg | data/raw/ECG_MI/MI(174).jpg | data/raw/ECG_MI/MI(204).jpg | data/raw/ECG_MI/MI(234).jpg | data/raw/ECG_MI/MI(24).jpg | data/raw/ECG_MI/MI(54).jpg | data/raw/ECG_MI/MI(84).jpg
97,687b9242cd4bb16f4a1ecbac7962ebc5,2,Normal(151).jpg,data/raw/ECG_Normal/Normal(151).jpg,data/raw/ECG_Normal/Normal(151).jpg | data/raw/ECG_Normal/Normal(9).jpg
97,687b9242cd4bb16f4a1ecbac7962ebc5,2,Normal(9).jpg,data/raw/ECG_Normal/Normal(9).jpg,data/raw/ECG_Normal/Normal(151).jpg | data/raw/ECG_Normal/Normal(9).jpg
98,6ae85b70ea7b3934871696afa0fd3e07,2,Normal(103).jpg,data/raw/ECG_Normal/Normal(103).jpg,data/raw/ECG_Normal/Normal(103).jpg | data/raw/ECG_Normal/Normal(245).jpg
98,6ae85b70ea7b3934871696afa0fd3e07,2,Normal(245).jpg,data/raw/ECG_Normal/Normal(245).jpg,data/raw/ECG_Normal/Normal(103).jpg | data/raw/ECG_Normal/Normal(245).jpg
99,6b8a8a90efda967f0b8ffe9367ea8745,2,PMI(102).jpg,data/raw/ECG_HistoryMI/PMI(102).jpg,data/raw/ECG_HistoryMI/PMI(102).jpg | data/raw/ECG_HistoryMI/PMI(16).jpg
99,6b8a8a90efda967f0b8ffe9367ea8745,2,PMI(16).jpg,data/raw/ECG_HistoryMI/PMI(16).jpg,data/raw/ECG_HistoryMI/PMI(102).jpg | data/raw/ECG_HistoryMI/PMI(16).jpg
100,6b8eed5b97a304e152380aa7647913fe,2,PMI(125).jpg,data/raw/ECG_HistoryMI/PMI(125).jpg,data/raw/ECG_HistoryMI/PMI(125).jpg | data/raw/ECG_HistoryMI/PMI(39).jpg
100,6b8eed5b97a304e152380aa7647913fe,2,PMI(39).jpg,data/raw/ECG_HistoryMI/PMI(39).jpg,data/raw/ECG_HistoryMI/PMI(125).jpg | data/raw/ECG_HistoryMI/PMI(39).jpg
101,6bbde514eac544ef2b264ea680cf0e15,2,PMI(134).jpg,data/raw/ECG_HistoryMI/PMI(134).jpg,data/raw/ECG_HistoryMI/PMI(134).jpg | data/raw/ECG_HistoryMI/PMI(48).jpg
101,6bbde514eac544ef2b264ea680cf0e15,2,PMI(48).jpg,data/raw/ECG_HistoryMI/PMI(48).jpg,data/raw/ECG_HistoryMI/PMI(134).jpg | data/raw/ECG_HistoryMI/PMI(48).jpg
102,6e72944d75757ce6948b05b41011a8e0,2,Normal(158).jpg,data/raw/ECG_Normal/Normal(158).jpg,data/raw/ECG_Normal/Normal(158).jpg | data/raw/ECG_Normal/Normal(16).jpg
102,6e72944d75757ce6948b05b41011a8e0,2,Normal(16).jpg,data/raw/ECG_Normal/Normal(16).jpg,data/raw/ECG_Normal/Normal(158).jpg | data/raw/ECG_Normal/Normal(16).jpg
103,7176d41c654cd3c55fb61391164182f1,2,Normal(192).jpg,data/raw/ECG_Normal/Normal(192).jpg,data/raw/ECG_Normal/Normal(192).jpg | data/raw/ECG_Normal/Normal(50).jpg
103,7176d41c654cd3c55fb61391164182f1,2,Normal(50).jpg,data/raw/ECG_Normal/Normal(50).jpg,data/raw/ECG_Normal/Normal(192).jpg | data/raw/ECG_Normal/Normal(50).jpg
104,734909c8f141e91d57958646ce8891fc,2,PMI(103).jpg,data/raw/ECG_HistoryMI/PMI(103).jpg,data/raw/ECG_HistoryMI/PMI(103).jpg | data/raw/ECG_HistoryMI/PMI(17).jpg
104,734909c8f141e91d57958646ce8891fc,2,PMI(17).jpg,data/raw/ECG_HistoryMI/PMI(17).jpg,data/raw/ECG_HistoryMI/PMI(103).jpg | data/raw/ECG_HistoryMI/PMI(17).jpg
105,74f5b0e3e7d91ea36e9e61ec71475aba,2,Normal(210).jpg,data/raw/ECG_Normal/Normal(210).jpg,data/raw/ECG_Normal/Normal(210).jpg | data/raw/ECG_Normal/Normal(68).jpg
105,74f5b0e3e7d91ea36e9e61ec71475aba,2,Normal(68).jpg,data/raw/ECG_Normal/Normal(68).jpg,data/raw/ECG_Normal/Normal(210).jpg | data/raw/ECG_Normal/Normal(68).jpg
106,74f99d881b3dc8c320cfb07709c0cb53,2,PMI(133).jpg,data/raw/ECG_HistoryMI/PMI(133).jpg,data/raw/ECG_HistoryMI/PMI(133).jpg | data/raw/ECG_HistoryMI/PMI(47).jpg
106,74f99d881b3dc8c320cfb07709c0cb53,2,PMI(47).jpg,data/raw/ECG_HistoryMI/PMI(47).jpg,data/raw/ECG_HistoryMI/PMI(133).jpg | data/raw/ECG_HistoryMI/PMI(47).jpg
107,75c238cafcf29c81814ab8799838fb4a,2,Normal(125).jpg,data/raw/ECG_Normal/Normal(125).jpg,data/raw/ECG_Normal/Normal(125).jpg | data/raw/ECG_Normal/Normal(267).jpg
107,75c238cafcf29c81814ab8799838fb4a,2,Normal(267).jpg,data/raw/ECG_Normal/Normal(267).jpg,data/raw/ECG_Normal/Normal(125).jpg | data/raw/ECG_Normal/Normal(267).jpg
108,7735099048409ffcce2e5347bf76ee23,2,Normal(207).jpg,data/raw/ECG_Normal/Normal(207).jpg,data/raw/ECG_Normal/Normal(207).jpg | data/raw/ECG_Normal/Normal(65).jpg
108,7735099048409ffcce2e5347bf76ee23,2,Normal(65).jpg,data/raw/ECG_Normal/Normal(65).jpg,data/raw/ECG_Normal/Normal(207).jpg | data/raw/ECG_Normal/Normal(65).jpg
109,7744fb5a62fa86750b055e82f05cd48e,2,PMI(120).jpg,data/raw/ECG_HistoryMI/PMI(120).jpg,data/raw/ECG_HistoryMI/PMI(120).jpg | data/raw/ECG_HistoryMI/PMI(34).jpg
109,7744fb5a62fa86750b055e82f05cd48e,2,PMI(34).jpg,data/raw/ECG_HistoryMI/PMI(34).jpg,data/raw/ECG_HistoryMI/PMI(120).jpg | data/raw/ECG_HistoryMI/PMI(34).jpg
110,7779d91a83538b207c45e6a0e99c0666,2,PMI(4).jpg,data/raw/ECG_HistoryMI/PMI(4).jpg,data/raw/ECG_HistoryMI/PMI(4).jpg | data/raw/ECG_HistoryMI/PMI(90).jpg
110,7779d91a83538b207c45e6a0e99c0666,2,PMI(90).jpg,data/raw/ECG_HistoryMI/PMI(90).jpg,data/raw/ECG_HistoryMI/PMI(4).jpg | data/raw/ECG_HistoryMI/PMI(90).jpg
111,7ac742390a252924bb82ca6b052cca40,2,PMI(146).jpg,data/raw/ECG_HistoryMI/PMI(146).jpg,data/raw/ECG_HistoryMI/PMI(146).jpg | data/raw/ECG_HistoryMI/PMI(60).jpg
111,7ac742390a252924bb82ca6b052cca40,2,PMI(60).jpg,data/raw/ECG_HistoryMI/PMI(60).jpg,data/raw/ECG_HistoryMI/PMI(146).jpg | data/raw/ECG_HistoryMI/PMI(60).jpg
112,7b06654e3573ef7c0c3ed26847872772,2,Normal(222).jpg,data/raw/ECG_Normal/Normal(222).jpg,data/raw/ECG_Normal/Normal(222).jpg | data/raw/ECG_Normal/Normal(80).jpg
112,7b06654e3573ef7c0c3ed26847872772,2,Normal(80).jpg,data/raw/ECG_Normal/Normal(80).jpg,data/raw/ECG_Normal/Normal(222).jpg | data/raw/ECG_Normal/Normal(80).jpg
113,7ee6d52484a16a16366f979494d7765b,2,PMI(119).jpg,data/raw/ECG_HistoryMI/PMI(119).jpg,data/raw/ECG_HistoryMI/PMI(119).jpg | data/raw/ECG_HistoryMI/PMI(33).jpg
113,7ee6d52484a16a16366f979494d7765b,2,PMI(33).jpg,data/raw/ECG_HistoryMI/PMI(33).jpg,data/raw/ECG_HistoryMI/PMI(119).jpg | data/raw/ECG_HistoryMI/PMI(33).jpg
114,7f69dbb05fb4c64ea19cf587d383952e,2,Normal(102).jpg,data/raw/ECG_Normal/Normal(102).jpg,data/raw/ECG_Normal/Normal(102).jpg | data/raw/ECG_Normal/Normal(244).jpg
114,7f69dbb05fb4c64ea19cf587d383952e,2,Normal(244).jpg,data/raw/ECG_Normal/Normal(244).jpg,data/raw/ECG_Normal/Normal(102).jpg | data/raw/ECG_Normal/Normal(244).jpg
115,7f8ac98c99e1c3a4c78c4544d45e9944,2,Normal(108).jpg,data/raw/ECG_Normal/Normal(108).jpg,data/raw/ECG_Normal/Normal(108).jpg | data/raw/ECG_Normal/Normal(250).jpg
115,7f8ac98c99e1c3a4c78c4544d45e9944,2,Normal(250).jpg,data/raw/ECG_Normal/Normal(250).jpg,data/raw/ECG_Normal/Normal(108).jpg | data/raw/ECG_Normal/Normal(250).jpg
116,82526f280cb412455887b70bc84d2e69,8,MI(113).jpg,data/raw/ECG_MI/MI(113).jpg,data/raw/ECG_MI/MI(113).jpg | data/raw/ECG_MI/MI(143).jpg | data/raw/ECG_MI/MI(173).jpg | data/raw/ECG_MI/MI(203).jpg | data/raw/ECG_MI/MI(23).jpg | data/raw/ECG_MI/MI(233).jpg | data/raw/ECG_MI/MI(53).jpg | data/raw/ECG_MI/MI(83).jpg
116,82526f280cb412455887b70bc84d2e69,8,MI(143).jpg,data/raw/ECG_MI/MI(143).jpg,data/raw/ECG_MI/MI(113).jpg | data/raw/ECG_MI/MI(143).jpg | data/raw/ECG_MI/MI(173).jpg | data/raw/ECG_MI/MI(203).jpg | data/raw/ECG_MI/MI(23).jpg | data/raw/ECG_MI/MI(233).jpg | data/raw/ECG_MI/MI(53).jpg | data/raw/ECG_MI/MI(83).jpg
116,82526f280cb412455887b70bc84d2e69,8,MI(173).jpg,data/raw/ECG_MI/MI(173).jpg,data/raw/ECG_MI/MI(113).jpg | data/raw/ECG_MI/MI(143).jpg | data/raw/ECG_MI/MI(173).jpg | data/raw/ECG_MI/MI(203).jpg | data/raw/ECG_MI/MI(23).jpg | data/raw/ECG_MI/MI(233).jpg | data/raw/ECG_MI/MI(53).jpg | data/raw/ECG_MI/MI(83).jpg
116,82526f280cb412455887b70bc84d2e69,8,MI(203).jpg,data/raw/ECG_MI/MI(203).jpg,data/raw/ECG_MI/MI(113).jpg | data/raw/ECG_MI/MI(143).jpg | data/raw/ECG_MI/MI(173).jpg | data/raw/ECG_MI/MI(203).jpg | data/raw/ECG_MI/MI(23).jpg | data/raw/ECG_MI/MI(233).jpg | data/raw/ECG_MI/MI(53).jpg | data/raw/ECG_MI/MI(83).jpg
